GK,GCAL,GSK,TYPE,EVENT_SEPARATION,EVENT_DURATION,EVENT_AMPLITUDE,EVENT_DVDT_MAX,EVENT_DVDT_MIN,EVENT_BURSTPEAKS,EVENT_LINELENGTH
6.729541999999999469e-01,2.423603299999999905e+00,1.383515599999999957e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.314053999999999611e+00,4.341761599999999888e+00,5.959271800000000008e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.749785900000000005e+00,1.248375900000000094e+00,2.914908200000000171e+00,3.000000000000000000e+00,2.880697697674418634e-01,6.264446666666662056e-02,9.989398852509631110e-01,3.488575689406321623e-02,-4.081258034805268498e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.062007799999999946e+00,3.248487499999999972e+00,2.947655000000000136e+00,3.000000000000000000e+00,1.368428585714285939e+00,2.535556666666665127e-01,9.998698539232636628e-01,1.004100211972067946e-01,-3.507329775464111676e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.939125799999999789e+00,4.568906799999999713e+00,3.538406499999999788e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.737224600000000230e+00,1.589119900000000030e-01,4.935733800000000393e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.227044600000000152e+00,4.464019799999999982e+00,1.130578599999999989e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.101624399999999948e+00,1.042172199999999993e+00,3.649643199999999865e+00,3.000000000000000000e+00,8.149285642857143630e-01,1.621874687500000356e-01,9.998831899435582926e-01,3.769592716938077043e-02,-1.050574970925200954e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.580719499999999833e+00,3.186811000000000060e+00,2.623422900000000002e+00,1.000000000000000000e+00,2.984390243902438900e-01,3.739535813953476923e-02,9.991660436977645166e-01,1.033860034617563872e-01,-5.141612047080510589e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.524026499999999951e+00,3.177304499999999976e+00,1.894760000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.104287099999999633e+00,2.860884899999999842e+00,1.313951499999999939e+00,1.000000000000000000e+00,1.890298507462686572e-01,4.801447826086974180e-02,9.993307360296717068e-01,1.028489138841837403e-01,-3.581866814732761334e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.322200800000000065e+00,2.677086099999999913e+00,3.881005299999999991e+00,1.000000000000000000e+00,4.135000033333333658e-01,3.781251249999995068e-02,9.990900003239270299e-01,8.414921746830356097e-02,-5.276711514169850348e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.111196999999999768e+00,4.284278999999999726e-01,4.601489499999999566e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.997205700000000306e+00,4.968967000000000134e+00,1.259676599999999924e+00,1.000000000000000000e+00,1.522168674698795299e-01,-6.424701294117633743e-02,9.929502474866233053e-01,1.608404605851225799e-01,-4.206197963224174441e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.470600799999999930e+00,3.642943600000000171e+00,1.295803299999999991e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.914354299999999398e+00,4.929943999999999993e-01,3.604417799999999783e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.181714099999999767e+00,3.890937599999999996e+00,3.137141499999999805e+00,3.000000000000000000e+00,6.450555555555556042e-01,7.360008499999996789e-02,9.994730945903169683e-01,1.209484318841775596e-01,-3.601234838729443222e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.243566500000000019e+00,2.588946099999999806e+00,1.209944499999999978e+00,1.000000000000000000e+00,1.571358024691358046e-01,3.580724337349398129e-02,9.973400883692639107e-01,9.677801893665408106e-02,-5.104907872445491046e-02,1.000000000000000000e+00,0.000000000000000000e+00
8.278051799999999738e-02,5.432266000000000039e-01,1.578638599999999892e+00,1.000000000000000000e+00,1.803499999999999881e+00,5.499988749999978888e-02,9.999985946128168157e-01,1.780727499016307447e-02,-5.891886889954373041e-03,1.000000000000000000e+00,0.000000000000000000e+00
7.247707400000000355e+00,4.129755499999999913e+00,3.494734300000000182e+00,1.000000000000000000e+00,4.714999961538461348e-01,2.853576428571424906e-02,9.985121297143729757e-01,1.267315463727705094e-01,-5.502646832727774162e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.459329600000000227e+00,3.529639500000000041e+00,4.851194399999999796e+00,1.000000000000000000e+00,6.329444388888888495e-01,3.799998999999971983e-02,9.996521521829879742e-01,1.073871683906719721e-01,-5.618065469766884978e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.242082100000000189e+00,3.808205599999999968e+00,2.146965999999999930e+00,1.000000000000000000e+00,3.090731731707316854e-01,4.348839767441865095e-02,9.990129544334647171e-01,1.219360467582448482e-01,-4.197574460957884807e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.865359800000000234e+00,3.958585999999999938e+00,2.324775700000000001e+00,1.000000000000000000e+00,2.825909068181818307e-01,3.823912391304344627e-02,9.991227523385800557e-01,1.254932199926015457e-01,-5.247217603621913418e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.215204699999999971e-01,2.314553000000000083e+00,1.450574000000000030e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.201371700000000153e+00,3.916193499999999772e-01,4.840768299999999691e+00,1.000000000000000000e+00,6.791666666666666963e-01,-1.480001499999987827e-02,9.764253098230628591e-01,6.309636695266721343e-03,-6.769352407356180219e-03,1.000000000000000000e+00,0.000000000000000000e+00
7.308442600000000233e+00,3.056435599999999919e+00,8.649803400000000142e-01,1.000000000000000000e+00,1.424157303370786609e-01,-7.418683076923078545e-02,9.980896647784437414e-01,1.160377630520361136e-01,-3.742951057311539459e-02,1.000000000000000000e+00,0.000000000000000000e+00
8.615303000000000822e+00,3.407687699999999847e-02,4.466743000000000130e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.630831999999999837e-01,1.333650800000000025e+00,4.228953399999999974e+00,3.000000000000000000e+00,8.991666666666667806e-01,1.601429071428573103e-01,9.999292786931949228e-01,4.558182330175161029e-02,-1.677853377562999251e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.921545500000000128e+00,2.180994000000000099e+00,1.885058600000000029e+00,3.000000000000000000e+00,3.098461538461538822e-01,1.419024195121949550e-01,9.985990818373045030e-01,7.583463951057207997e-02,-1.965469785223787971e-02,1.000000000000000000e+00,1.941752130357857764e+00
3.099218099999999865e+00,5.161506500000000441e-01,3.368400600000000189e+00,1.000000000000000000e+00,4.724799960000000132e-01,-8.107408888888885390e-02,9.999719431996865193e-01,9.376404077399761589e-03,-1.156751896874451922e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.929423800000000355e+00,3.998247399999999896e+00,3.976757999999999793e+00,1.000000000000000000e+00,5.393181772727272394e-01,3.695834166666661647e-02,9.991934092927742261e-01,1.215594576784498337e-01,-5.648080371131242172e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.192972300000000097e+00,3.541847000000000190e+00,6.008411000000000168e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.086970299999999945e+00,1.247490599999999894e+00,8.159075399999999867e-01,1.000000000000000000e+00,1.797183098591549344e-01,4.398629589041107291e-02,9.989850091773498919e-01,5.521178845803242224e-02,-2.925506024038880548e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.641769200000000151e+00,1.956554899999999986e+00,4.564294799999999985e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.562071299999999829e-01,9.745280699999999685e-01,4.523832299999999584e+00,3.000000000000000000e+00,9.915454636363635332e-01,2.070000153846154045e-01,9.999791336275998255e-01,3.405796299785234654e-02,-1.347484140715555362e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.253908800000000046e+00,1.836002600000000040e+00,3.673103600000000135e+00,3.000000000000000000e+00,8.144999999999998908e-01,1.339999437500000723e-01,9.998310127551162108e-01,6.170767462507482926e-02,-2.009887864029819698e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.009274500000000074e+00,1.861645100000000053e+00,2.969794999999999963e+00,1.000000000000000000e+00,2.789772704545454562e-01,4.158694999999999753e-02,9.998830511867239368e-01,5.744996856508049338e-02,-5.273907440691413123e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.884485499999999814e+00,4.557329099999999911e-01,3.006924900000000012e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.842752500000000015e+00,3.789331699999999969e+00,2.285841000000000012e+00,1.000000000000000000e+00,1.395571442857142852e+00,-5.305555888888890959e-01,8.519666677070394378e-01,6.596721994911623754e-02,-2.365698258163769288e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.604975700000000671e+00,2.757375699999999874e+00,6.518067100000000114e-01,1.000000000000000000e+00,1.259702970297029712e-01,3.484465242718443739e-02,9.980651471020263177e-01,1.110730141552208200e-01,-4.842110782890798881e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.842165200000000169e+00,6.973407299999999642e-01,3.689901400000000109e+00,3.000000000000000000e+00,4.156666666666666288e-01,7.615624062499989910e-02,9.999199911955858333e-01,1.756951415256515631e-02,-2.108091118048730644e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.550330200000000325e+00,2.837374699999999805e+00,4.962551600000000285e+00,1.000000000000000000e+00,5.616666666666666474e-01,3.800000000000015865e-02,9.993148761657972834e-01,8.681891995136334361e-02,-5.305801343446640145e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.622721699999999601e+00,1.833039000000000085e+00,3.131998999999999977e+00,1.000000000000000000e+00,3.542857142857143149e-01,4.502702162162169897e-02,9.994237229130215061e-01,6.211090262172083015e-02,-3.514032835984550601e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.161738399999999949e+00,2.200467300000000126e+00,1.565900000000000070e+00,3.000000000000000000e+00,2.510399979999999864e-01,6.190381153846148676e-02,9.995311194736097304e-01,8.006638587353637204e-02,-2.579049008728128908e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.718900699999999837e+00,4.672944199999999881e-01,1.367032800000000048e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.247893799999999942e+00,3.221222200000000147e-01,3.059127300000000105e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.482959700000000325e+00,2.140078100000000205e+00,1.980500200000000044e+00,1.000000000000000000e+00,2.202456122807017747e-01,4.093221355932197963e-02,9.989432856116923221e-01,7.519230636169482729e-02,-4.677555314132568476e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.519486399999999904e+00,9.756223600000000218e-01,1.574061200000000049e+00,3.000000000000000000e+00,2.355094358490566198e-01,6.736361272727268978e-02,9.996623208374201264e-01,3.676555592511870918e-02,-3.039872555591099576e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.355777699999999975e+00,8.755131400000000230e-01,4.604071099999999639e+00,3.000000000000000000e+00,4.522962962962963074e-01,7.989653103448279836e-02,9.991859936331458636e-01,1.057757845448889338e-02,-1.870336202097702683e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.430657400000000301e+00,7.004919099999999954e-01,7.172279400000000082e-01,1.000000000000000000e+00,1.773888902777777665e-01,-3.168919864864862268e-02,9.964775885314096637e-01,2.870334012849074315e-02,-2.818801108656753679e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.439204000000000150e+00,3.460153800000000057e+00,4.210043399999999991e+00,3.000000000000000000e+00,8.627692384615385235e-01,8.273339333333321055e-02,9.996443213606205358e-01,1.063048005031720228e-01,-3.877149513867734348e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.030416000000000221e+00,2.755509599999999892e+00,2.798371799999999965e+00,3.000000000000000000e+00,6.124499949999999693e-01,7.686368181818187262e-02,9.993740451811031766e-01,9.135403750594511818e-02,-2.155535793506901249e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.589583600000000096e+00,3.584353199999999795e+00,1.833666299999999971e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.800156600000000218e+00,1.817954800000000093e+00,3.151962499999999778e+00,1.000000000000000000e+00,3.278684210526316423e-01,4.719997500000004675e-02,9.995431282288821384e-01,6.000978511007437621e-02,-4.114132618263832697e-02,1.000000000000000000e+00,0.000000000000000000e+00
5.317418600000000106e-01,2.036464400000000119e-01,4.167511900000000047e+00,1.000000000000000000e+00,8.983333333333334281e-01,2.964284285714272396e-02,9.399008935039917523e-01,5.285041730928237078e-03,-3.077144502767553691e-03,1.000000000000000000e+00,0.000000000000000000e+00
1.683176999999999923e+00,1.806508900000000084e+00,4.938863800000000026e+00,3.000000000000000000e+00,7.133749999999999813e-01,8.794438333333326474e-02,9.998117207377982263e-01,5.989784463389710018e-02,-2.294812909967543571e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.261055000000000703e+00,4.544002500000000389e+00,1.946344099999999910e+00,1.000000000000000000e+00,2.150172413793103865e-01,3.628332166666666664e-02,9.986508437105381386e-01,1.432081833929297054e-01,-5.669597499119108375e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.555472899999999825e+00,3.077045899999999889e+00,4.430604500000000279e+00,1.000000000000000000e+00,5.943500000000000449e-01,4.668180454545449443e-02,9.994641407969208080e-01,9.644692858597427032e-02,-4.383853528404407091e-02,1.000000000000000000e+00,0.000000000000000000e+00
8.151514099999999985e+00,3.242872000000000199e+00,4.304294300000000018e-01,1.000000000000000000e+00,1.138839285714285665e-01,-5.801752807017538510e-02,9.983334292395942278e-01,1.309018867052555712e-01,-3.572136262695196907e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.743319200000000180e-01,4.832676400000000427e+00,3.276564099999999868e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.607410899999999643e+00,2.337747799999999820e+00,3.041042800000000046e+00,1.000000000000000000e+00,3.802187468749999577e-01,5.129411470588232658e-02,9.995206791239096278e-01,7.835677320916675792e-02,-3.607319381630519350e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.600221400000000127e+00,7.725598200000000082e-01,4.157590899999999756e+00,3.000000000000000000e+00,4.378928571428571948e-01,1.101333300000000848e-01,9.998760688788829176e-01,2.178474580334700816e-02,-2.320638973506227581e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.688132400000000477e-03,6.833721999999999852e-01,3.912902200000000219e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.040681799999999768e+00,3.192272399999999788e+00,1.101664999999999894e+00,1.000000000000000000e+00,1.754444444444444584e-01,-6.891999999999544107e-04,9.980618197545283454e-01,1.147416290676511047e-01,-3.052899663143118780e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.446200799999999731e+00,2.105309800000000064e-01,1.902520699999999954e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.209336300000000364e+00,4.034498700000000326e+00,4.668384999999999785e+00,1.000000000000000000e+00,6.251052578947368099e-01,3.257148571428566952e-02,9.990319691124398549e-01,1.194513229566143281e-01,-6.437646065899710335e-02,1.000000000000000000e+00,0.000000000000000000e+00
8.669385899999999978e+00,3.069887200000000149e+00,1.937029700000000076e+00,1.000000000000000000e+00,2.104833349999999936e-01,3.572577096774195299e-02,9.990223187312698983e-01,1.039471908508965703e-01,-5.285352695025456737e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.661051800000000078e+00,3.111410900000000090e+00,4.148126600000000330e+00,1.000000000000000000e+00,4.685769230769230576e-01,3.499997142857152327e-02,9.991691812254002159e-01,9.640398739419406282e-02,-5.652852914577653071e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.048528199999999910e-01,1.667925000000000102e+00,3.410270000000000135e+00,3.000000000000000000e+00,1.112500009999999984e+00,2.190000916666665909e-01,9.999850053399413907e-01,5.413420617454240552e-02,-2.185820939248857633e-02,1.000000000000000000e+00,0.000000000000000000e+00
8.305394200000000282e+00,2.297208799999999940e+00,7.813874499999999834e-01,1.000000000000000000e+00,1.417555566666666711e-01,3.807609130434790046e-02,9.969645073422088721e-01,9.336275093348843368e-02,-4.491634173970580207e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.969394199999999984e+00,5.624563099999999594e-01,3.037440800000000163e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.308846499999999580e+00,4.822308099999999875e+00,1.625277000000000083e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.206408500000000217e+00,2.154441600000000179e+00,1.957861400000000085e+00,1.000000000000000000e+00,2.213333315789473288e-01,3.786441355932200492e-02,9.991303663007562452e-01,7.600328829053067115e-02,-4.552692029315909272e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.650195599999999985e+00,3.193616399999999800e+00,3.216088800000000081e+00,1.000000000000000000e+00,3.650000030303029996e-01,3.651430000000005505e-02,9.997756435566811373e-01,1.019376113973978343e-01,-5.386839820370092208e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.172766199999999870e+00,1.731283700000000092e+00,5.234576499999999966e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.912585500000000049e+00,1.761307200000000073e+00,4.553018100000000068e+00,3.000000000000000000e+00,5.388181772727272945e-01,6.345829583333319202e-02,9.997359603779286674e-01,5.884371943042316505e-02,-2.787621891959713924e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.927526000000000295e+00,2.941882399999999897e+00,2.176130500000000190e+00,1.000000000000000000e+00,2.560408142857142910e-01,4.019607450980387797e-02,9.992977672867763284e-01,9.842587245215296543e-02,-4.606400755962265781e-02,1.000000000000000000e+00,0.000000000000000000e+00
8.057814600000000382e+00,4.445512299999999861e+00,2.255961699999999848e+00,1.000000000000000000e+00,2.835000000000000298e-01,3.926087391304355217e-02,9.990315449352825672e-01,1.379091781886574442e-01,-5.338366871339152858e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.268035900000000105e+00,1.077727700000000038e-01,1.368676100000000062e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.134781100000000098e+00,4.366981000000000002e+00,4.674601599999999912e+00,3.000000000000000000e+00,1.133899999999999908e+00,8.924994999999991130e-02,9.996602276654869002e-01,1.275408536750891886e-01,-4.970039347625423293e-02,1.000000000000000000e+00,0.000000000000000000e+00
8.435440099999999219e+00,4.558980499999999658e+00,2.434404400000000024e+00,1.000000000000000000e+00,3.029268317073170458e-01,3.723250232558135420e-02,9.989375205840668182e-01,1.398998541446744848e-01,-5.648760206058161398e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.289868799999999815e+00,1.744990800000000064e+00,2.746871200000000179e+00,1.000000000000000000e+00,2.866818204545454329e-01,4.791304347826081528e-02,9.994295148736559442e-01,5.834560364380787095e-02,-4.224305125935559624e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.284852700000000292e-01,3.960070099999999815e+00,3.472318200000000132e+00,3.000000000000000000e+00,1.537166666666666570e+00,2.453748999999997293e-01,9.998892285335543306e-01,1.174268441643120803e-01,-4.332294234634830044e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.218160199999999804e+00,4.875670399999999738e+00,2.003991099999999914e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.335866099999999973e-02,2.911324500000000093e+00,4.018892799999999710e+00,3.000000000000000000e+00,1.317625000000000046e+00,1.944000099999999287e-01,9.999674128046981414e-01,8.727753983061772858e-02,-3.685862644395525300e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.305692200000000192e+00,4.081919800000000098e-01,4.626088600000000106e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.220189100000000026e+00,7.927089899999999467e-01,3.402646499999999907e+00,2.000000000000000000e+00,4.670384653846154088e-01,1.178571785714285086e-01,9.995912622676998982e-01,2.904316299881567684e-02,-1.142725224795269369e-02,2.000000000000000000e+00,4.251143610747778467e+00
1.919659999999999922e+00,8.126174200000000347e-01,3.521943600000000174e+00,3.000000000000000000e+00,4.747692307692307212e-01,9.271428214285722114e-02,9.998311497202777565e-01,3.025759765802249132e-02,-1.713681428963898315e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.821299999999999919e+00,2.314420500000000214e+00,3.294359899999999897e+00,1.000000000000000000e+00,3.937741903225806528e-01,4.930307272727289108e-02,9.995291706956666022e-01,7.684345279093629522e-02,-3.805093582077845316e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.502795199999999998e+00,4.559400600000000026e+00,4.816043900000000377e+00,3.000000000000000000e+00,9.854166583333333618e-01,6.128576428571452794e-02,9.994847644214580606e-01,1.233607915112320402e-01,-5.303267658393902295e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.511275300000000321e+00,2.271401200000000120e+00,3.195263900000000046e+00,1.000000000000000000e+00,3.933870967741935343e-01,5.139393939393937377e-02,9.995337970360527180e-01,7.600833122668659847e-02,-3.585605398919223391e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.766653799999999830e+00,1.410625500000000088e+00,2.122404599999999864e+00,3.000000000000000000e+00,2.852727295454545176e-01,6.628258260869568375e-02,9.996792515848452743e-01,5.229288587763271379e-02,-2.698349472617427372e-02,1.000000000000000000e+00,0.000000000000000000e+00
8.820730199999999854e+00,1.385567200000000110e+00,1.304440700000000009e+00,1.000000000000000000e+00,1.872941161764705986e-01,4.979998714285716749e-02,9.975155504604024115e-01,5.075956357841669708e-02,-4.685491316711332815e-02,1.000000000000000000e+00,0.000000000000000000e+00
8.707665399999999778e+00,2.600531099999999984e+00,8.158463799999999821e-01,1.000000000000000000e+00,1.379565217391304499e-01,3.727660531914889913e-02,9.970563893940290745e-01,1.030976401457912722e-01,-4.608342540110101082e-02,1.000000000000000000e+00,0.000000000000000000e+00
5.247440300000000057e+00,2.472465300000000088e+00,1.617654799999999948e+00,1.000000000000000000e+00,2.283999981818182201e-01,4.812283157894736013e-02,9.994365365342199325e-01,8.818717652642869831e-02,-3.359401976304247917e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.514800100000000427e+00,4.647347000000000283e-02,1.112986199999999926e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.568601599999999152e+00,3.136208999999999802e-01,4.800532300000000419e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.668495199999999734e+00,2.862154199999999982e+00,8.896774600000000310e-01,1.000000000000000000e+00,1.432159090909090882e-01,3.987780888888887987e-02,9.985120989006361913e-01,1.099392661230477325e-01,-4.067407716828087133e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.171434199999999759e-01,4.715115100000000226e+00,2.659250999999999809e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.571528899999999673e+00,4.978786000000000378e+00,2.435232899999999923e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.408830599999999933e+00,1.499349599999999949e+00,2.847043499999999838e+00,1.000000000000000000e+00,2.696595744680851392e-01,4.606121224489806432e-02,9.986330748199855334e-01,4.252013667691256077e-02,-4.858574135121734167e-02,1.000000000000000000e+00,0.000000000000000000e+00
8.318574399999999480e-01,4.950205699999999931e-01,2.338670299999999980e+00,2.000000000000000000e+00,5.665500050000000787e-01,8.950003181818178000e-02,9.825045975584728586e-01,1.977766779535287955e-02,-8.082584020174098799e-03,2.000000000000000000e+00,2.002918814243798806e+00
8.130814600000000780e+00,1.291170699999999893e+00,3.520644700000000071e+00,3.000000000000000000e+00,3.266216243243242889e-01,6.230772820512807397e-02,9.996413690276341191e-01,3.278372192886038622e-02,-4.163654726418366397e-02,1.000000000000000000e+00,0.000000000000000000e+00
5.178004699999999794e+00,3.111611100000000185e+00,3.337031899999999829e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
